backend_or_pair,calibrated_radius,cluster_count,contrast,cutoff_or_increment,design_pilot_only,estimate,gate_id,logical_state,margin,metric,multiplier_replicates,multiplier_seed,negative_interpretation,qualification_effect,quantization_bound,raw_radius,scenario,signal_class,signal_repeated,stage,upper_bound
A/B,0.057932972278266104,12,same_cutoff_ab,20,True,0.049577463098876194,ab/c20/burst/+/burst_active/logical_survival,+,0.1,logical_survival,199,26194383516230444288379055,inconclusive,,0.0,0.057932972278266104,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,burst_active,0.1075104353771423
A/B,2.091927213628075,12,same_cutoff_ab,20,True,1.012502333414394,ab/c20/burst/+/recovery/mean_photon,+,0.08,mean_photon,199,26194381593180447857004512,inconclusive,,0.0,2.091927213628075,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,recovery,3.1044295470424688
A/B,0.2222222222222229,12,same_cutoff_ab,20,True,0.16666666667532562,ab/c20/burst/+/recovery/level_probability_l1,+,0.1,level_probability_l1,199,26194392458994969702150559,inconclusive,,0.0,0.2222222222222229,burst,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,recovery,0.3888888888975485
A/B,0.0510708483789063,12,same_cutoff_ab,20,True,0.01964555705986449,ab/c20/burst/+/recovery/logical_survival,+,0.1,logical_survival,199,26194376691388693976552034,inconclusive,,0.0,0.0510708483789063,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,recovery,0.07071640543877078
A/B,2.4234755682415243,12,same_cutoff_ab,20,True,0.5217895661451641,ab/c20/burst/+/terminal/mean_photon,+,0.08,mean_photon,199,26194389546888606315669533,inconclusive,,0.0,2.4234755682415243,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,2.9452651343866885
A/B,0.38888888888888884,12,same_cutoff_ab,20,True,0.33333333333333337,ab/c20/burst/+/terminal/level_probability_l1,+,0.1,level_probability_l1,199,26194389788216261366315096,inconclusive,,0.0,0.38888888888888884,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.7222222222222222
A/B,0.05925757499124712,12,same_cutoff_ab,20,True,0.007995522256807433,ab/c20/burst/+/terminal/logical_survival,+,0.1,logical_survival,199,26194392252573560243742864,inconclusive,,0.0,0.05925757499124712,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.06725309724805455
A/B,0.26388889076423616,12,same_cutoff_ab,20,True,0.08460300896667641,ab/c20/burst/-/terminal_density,-,0.15,density_trace_distance,199,26194388829128657076581276,inconclusive,,3.95667933475164e-07,0.26388889076423616,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.3484922953988461
A,0.004234158679739468,12,absolute_truncation_risk,20,True,0.005542334207954507,tail/c20/A/burst/-/top1_fock_mass,-,0.005,top1_fock_mass,199,26194386953493574278714878,inconclusive,,1.9982379925542587e-07,0.004234158679739468,burst,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.00977669271149323
A,0.008565089885248905,12,absolute_truncation_risk,20,True,0.011987723138493797,tail/c20/A/burst/-/top2_fock_mass,-,0.01,top2_fock_mass,199,26194380779829814301075740,inconclusive,,1.9982379925542587e-07,0.008565089885248905,burst,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.020553012847541956
A,0.01493333600875404,12,absolute_truncation_risk,20,True,0.021470890312533204,tail/c20/A/burst/-/top4_fock_mass,-,0.02,top4_fock_mass,199,26194380908308249793069415,inconclusive,,1.9982379925542587e-07,0.01493333600875404,burst,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.0364044261450865
A,0.03066966067100956,12,absolute_truncation_risk,20,True,0.19578523482088814,tail/c20/A/burst/-/normalized_mean_photon,-,0.25,normalized_mean_photon,199,26194393815178953762877950,inconclusive,,1.9982379925542587e-07,0.03066966067100956,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.22645509531569696
A,0.08501597938852178,12,absolute_truncation_risk,20,True,0.11084668415909012,tail/c20/A/burst/-/commutator_defect,-,0.05,commutator_defect,199,26194380603821733692339391,inconclusive,,3.996475985108518e-06,0.08501597938852178,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.195866660023597
B,0.006486110829061878,12,absolute_truncation_risk,20,True,0.007864429925911437,tail/c20/B/burst/-/top1_fock_mass,-,0.005,top1_fock_mass,199,26194377203648037341350653,inconclusive,,1.9584413421973813e-07,0.006486110829061878,burst,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.014350736599107536
B,0.013736355095898716,12,absolute_truncation_risk,20,True,0.01733363347988734,tail/c20/B/burst/-/top2_fock_mass,-,0.01,top2_fock_mass,199,26194387113471649491547765,inconclusive,,1.9584413421973813e-07,0.013736355095898716,burst,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.031070184419920276
B,0.02474311647867454,12,absolute_truncation_risk,20,True,0.03147802390364913,tail/c20/B/burst/-/top4_fock_mass,-,0.02,top4_fock_mass,199,26194390800498226180321546,inconclusive,,1.9584413421973813e-07,0.02474311647867454,burst,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.05622133622645789
B,0.05313353896299849,12,absolute_truncation_risk,20,True,0.2182661040561209,tail/c20/B/burst/-/normalized_mean_photon,-,0.25,normalized_mean_photon,199,26194377080842488328485285,inconclusive,,1.9584413421973813e-07,0.05313353896299849,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.27139983886325364
B,0.12920528210568652,12,absolute_truncation_risk,20,True,0.15728859851822877,tail/c20/B/burst/-/commutator_defect,-,0.05,commutator_defect,199,26194393428986757889604113,inconclusive,,3.916882684394763e-06,0.12920528210568652,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.2864977975065997
A/B,0.0001252495599095941,12,same_cutoff_ab,20,True,7.775897596262737e-06,ab/c20/burst/-/pre_burst/mean_photon,-,0.08,mean_photon,199,26194393481918625491109359,inconclusive,,0.0,0.0001252495599095941,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_burst,0.00013302545750585684
A/B,3.0756512284489853e-12,12,same_cutoff_ab,20,True,4.0268366083756745e-12,ab/c20/burst/-/pre_burst/level_probability_l1,-,0.1,level_probability_l1,199,26194381460842837125913124,inconclusive,,0.0,3.0756512284489853e-12,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_burst,7.10248783682466e-12
A/B,0.0005314858307270502,12,same_cutoff_ab,20,True,9.86957081057042e-06,ab/c20/burst/-/pre_burst/logical_survival,-,0.1,logical_survival,199,26194390380106887526961645,inconclusive,,0.0,0.0005314858307270502,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_burst,0.0005413554015376206
A/B,0.912799648144032,12,same_cutoff_ab,20,True,0.4999376576647017,ab/c20/burst/-/burst_active/mean_photon,-,0.08,mean_photon,199,26194393964449892713951161,inconclusive,,0.0,0.912799648144032,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,burst_active,1.4127373058087338
A/B,0.3055555555555243,12,same_cutoff_ab,20,True,0.16666666666670524,ab/c20/burst/-/burst_active/level_probability_l1,-,0.1,level_probability_l1,199,26194392210304676515300525,inconclusive,,0.0,0.3055555555555243,burst,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,burst_active,0.47222222222222954
A/B,0.03342160806466488,12,same_cutoff_ab,20,True,0.021379237735172512,ab/c20/burst/-/burst_active/logical_survival,-,0.1,logical_survival,199,26194378870137232574862628,inconclusive,,0.0,0.03342160806466488,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,burst_active,0.05480084579983739
A/B,1.3942085521321017,12,same_cutoff_ab,20,True,0.46145710117707023,ab/c20/burst/-/recovery/mean_photon,-,0.08,mean_photon,199,26194391106015455957932142,inconclusive,,0.0,1.3942085521321017,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,recovery,1.855665653309172
A/B,0.5277777777777781,12,same_cutoff_ab,20,True,0.16666666667617325,ab/c20/burst/-/recovery/level_probability_l1,-,0.1,level_probability_l1,199,26194390541944815375130576,inconclusive,,0.0,0.5277777777777781,burst,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,recovery,0.6944444444539514
A/B,0.02537244341623499,12,same_cutoff_ab,20,True,0.008774487470748158,ab/c20/burst/-/recovery/logical_survival,-,0.1,logical_survival,199,26194378301374676257727866,inconclusive,,0.0,0.02537244341623499,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,recovery,0.034146930886983146
A/B,1.3024224778797149,12,same_cutoff_ab,20,True,0.42713647865482657,ab/c20/burst/-/terminal/mean_photon,-,0.08,mean_photon,199,26194380457468939473963316,inconclusive,,0.0,1.3024224778797149,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,1.7295589565345415
A/B,0.527777777777778,12,same_cutoff_ab,20,True,0.16666666666666627,ab/c20/burst/-/terminal/level_probability_l1,-,0.1,level_probability_l1,199,26194394826939857470564737,inconclusive,,0.0,0.527777777777778,burst,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.6944444444444443
A/B,0.0037161557565706174,12,same_cutoff_ab,20,True,0.00022830264274650036,ab/c20/burst/-/terminal/logical_survival,-,0.1,logical_survival,199,26194384700560136717397134,inconclusive,,0.0,0.0037161557565706174,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.003944458399317118
A/B,0.19444444719829043,12,same_cutoff_ab,20,True,0.16666673384999098,ab/c20/burst/+i/terminal_density,+i,0.15,density_trace_distance,199,26194394147860692310153752,inconclusive,,3.9590404255253583e-07,0.19444444719829043,burst,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.361111576952324
A,0.0017591107947153987,12,absolute_truncation_risk,20,True,0.0020614980021511353,tail/c20/A/burst/+i/top1_fock_mass,+i,0.005,top1_fock_mass,199,26194386537596403228962680,inconclusive,,1.948312208658156e-07,0.0017591107947153987,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.0038208036280874
A,0.005163233903464632,12,absolute_truncation_risk,20,True,0.006490030859526316,tail/c20/A/burst/+i/top2_fock_mass,+i,0.01,top2_fock_mass,199,26194388680721318987196029,inconclusive,,1.948312208658156e-07,0.005163233903464632,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.011653459594211815
A,0.013570827139341428,12,absolute_truncation_risk,20,True,0.01742082245377979,tail/c20/A/burst/+i/top4_fock_mass,+i,0.02,top4_fock_mass,199,26194387067827599625620482,inconclusive,,1.948312208658156e-07,0.013570827139341428,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.030991844424342083
A,0.05427863426753684,12,absolute_truncation_risk,20,True,0.21576975156990985,tail/c20/A/burst/+i/normalized_mean_photon,+i,0.25,normalized_mean_photon,199,26194388945312682579961948,inconclusive,,1.948312208658156e-07,0.05427863426753684,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.27004858066866755
A,0.03510033614782868,12,absolute_truncation_risk,20,True,0.0412299600430227,tail/c20/A/burst/+i/commutator_defect,+i,0.05,commutator_defect,199,26194392170380045162265362,inconclusive,,3.896624417316312e-06,0.03510033614782868,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.0763341928152687
B,9.010911324215063e-06,12,absolute_truncation_risk,20,True,0.0005529031138091948,tail/c20/B/burst/+i/top1_fock_mass,+i,0.005,top1_fock_mass,199,26194391334537223494212059,inconclusive,,2.0107282168672019e-07,9.010911324215063e-06,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.0005621150979550966
B,2.0330849414354182e-05,12,absolute_truncation_risk,20,True,0.0020879596704620547,tail/c20/B/burst/+i/top2_fock_mass,+i,0.01,top2_fock_mass,199,26194389306528736142501493,inconclusive,,2.0107282168672019e-07,2.0330849414354182e-05,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.0021084915926980956
B,1.7671409296480237e-05,12,absolute_truncation_risk,20,True,0.0057910110917882805,tail/c20/B/burst/+i/top4_fock_mass,+i,0.02,top4_fock_mass,199,26194378441162351699157118,inconclusive,,2.0107282168672019e-07,1.7671409296480237e-05,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.0058088835739064475
B,8.314067446206728e-05,12,absolute_truncation_risk,20,True,0.169340130466103,tail/c20/B/burst/+i/normalized_mean_photon,+i,0.25,normalized_mean_photon,199,26194380457570542221637149,inconclusive,,2.0107282168672019e-07,8.314067446206728e-05,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.16942347221338677
B,0.0001497884578465935,12,absolute_truncation_risk,20,True,0.011058062276183896,tail/c20/B/burst/+i/commutator_defect,+i,0.05,commutator_defect,199,26194379475870678219533721,inconclusive,,4.021456433734404e-06,0.0001497884578465935,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.011211872190464224
A/B,0.00015706204507549067,12,same_cutoff_ab,20,True,7.24935737023887e-05,ab/c20/burst/+i/pre_burst/mean_photon,+i,0.08,mean_photon,199,26194392022094049608866351,inconclusive,,0.0,0.00015706204507549067,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_burst,0.00022955561877787935
A/B,3.261384541546717e-10,12,same_cutoff_ab,20,True,2.443285545932428e-10,ab/c20/burst/+i/pre_burst/level_probability_l1,+i,0.1,level_probability_l1,199,26194385218210018649502672,inconclusive,,0.0,3.261384541546717e-10,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_burst,5.704670087479145e-10
A/B,0.0005508073336238619,12,same_cutoff_ab,20,True,0.0002723523454817393,ab/c20/burst/+i/pre_burst/logical_survival,+i,0.1,logical_survival,199,26194387094568888117103558,inconclusive,,0.0,0.0005508073336238619,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_burst,0.0008231596791056011
A/B,0.6390548134960531,12,same_cutoff_ab,20,True,0.4785263041754651,ab/c20/burst/+i/burst_active/mean_photon,+i,0.08,mean_photon,199,26194392961529618791555557,inconclusive,,0.0,0.6390548134960531,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,burst_active,1.1175811176715182
A/B,0.24999999999999775,12,same_cutoff_ab,20,True,0.16666666666666238,ab/c20/burst/+i/burst_active/level_probability_l1,+i,0.1,level_probability_l1,199,26194382246313666556147094,inconclusive,,0.0,0.24999999999999775,burst,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,burst_active,0.41666666666666013
A/B,0.0294953732440541,12,same_cutoff_ab,20,True,0.020277933917724655,ab/c20/burst/+i/burst_active/logical_survival,+i,0.1,logical_survival,199,26194393529856007725999524,inconclusive,,0.0,0.0294953732440541,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,burst_active,0.04977330716177876
A/B,0.8009594682237212,12,same_cutoff_ab,20,True,0.6842179314009452,ab/c20/burst/+i/recovery/mean_photon,+i,0.08,mean_photon,199,26194379973625096450819391,inconclusive,,0.0,0.8009594682237212,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,recovery,1.4851773996246664
A/B,0.2916666666730558,12,same_cutoff_ab,20,True,0.24999999999998873,ab/c20/burst/+i/recovery/level_probability_l1,+i,0.1,level_probability_l1,199,26194390708601621323932141,inconclusive,,0.0,0.2916666666730558,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,recovery,0.5416666666730445
A/B,0.0165566553985305,12,same_cutoff_ab,20,True,0.013209579500026087,ab/c20/burst/+i/recovery/logical_survival,+i,0.1,logical_survival,199,26194379090595103237263821,inconclusive,,0.0,0.0165566553985305,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,recovery,0.029766234898556586
A/B,1.0310975951417345,12,same_cutoff_ab,20,True,0.8821627747707405,ab/c20/burst/+i/terminal/mean_photon,+i,0.08,mean_photon,199,26194392868862680640880232,inconclusive,,0.0,1.0310975951417345,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,1.913260369912475
A/B,0.3888888888890516,12,same_cutoff_ab,20,True,0.3333333333331028,ab/c20/burst/+i/terminal/level_probability_l1,+i,0.1,level_probability_l1,199,26194386131908236547563803,inconclusive,,0.0,0.3888888888890516,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.7222222222221544
A/B,0.017791400364802132,12,same_cutoff_ab,20,True,0.014911804267369053,ab/c20/burst/+i/terminal/logical_survival,+i,0.1,logical_survival,199,26194382346934048705214377,inconclusive,,0.0,0.017791400364802132,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.03270320463217118
A/B,0.3011245559544592,12,same_cutoff_ab,20,True,0.1800297405769496,ab/c20/burst/-i/terminal_density,-i,0.15,density_trace_distance,199,26194390656816148570912638,inconclusive,,3.8822166194090665e-07,0.3011245559544592,burst,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.4811546847530707
A,0.014766534260060223,12,absolute_truncation_risk,20,True,0.01415794922892625,tail/c20/A/burst/-i/top1_fock_mass,-i,0.005,top1_fock_mass,199,26194385087809696995080187,inconclusive,,1.9716137098914048e-07,0.014766534260060223,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.028924680650357464
A,0.02553620291615112,12,absolute_truncation_risk,20,True,0.02539911165755863,tail/c20/A/burst/-i/top2_fock_mass,-i,0.01,top2_fock_mass,199,26194380467847828152494517,inconclusive,,1.9716137098914048e-07,0.02553620291615112,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.05093551173508074
A,0.047642325914542503,12,absolute_truncation_risk,20,True,0.041762145915223904,tail/c20/A/burst/-i/top4_fock_mass,-i,0.02,top4_fock_mass,199,26194389047170767642673087,inconclusive,,1.9716137098914048e-07,0.047642325914542503,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.0894046689911374
A,0.05484512727928881,12,absolute_truncation_risk,20,True,0.210577918892612,tail/c20/A/burst/-i/normalized_mean_photon,-i,0.25,normalized_mean_photon,199,26194379384985187471875094,inconclusive,,1.9716137098914048e-07,0.05484512727928881,burst,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.26542324333327183
A,0.33194515252641094,12,absolute_truncation_risk,20,True,0.283158984578525,tail/c20/A/burst/-i/commutator_defect,-i,0.05,commutator_defect,199,26194392175246954091504738,inconclusive,,3.9432274197828095e-06,0.33194515252641094,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.6151080803323558
B,0.022021280006609027,12,absolute_truncation_risk,20,True,0.023775400205825765,tail/c20/B/burst/-i/top1_fock_mass,-i,0.005,top1_fock_mass,199,26194388146656585663024440,inconclusive,,1.9106029095176623e-07,0.022021280006609027,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.04579687127272574
B,0.03718331613991824,12,absolute_truncation_risk,20,True,0.042892345712364964,tail/c20/B/burst/-i/top2_fock_mass,-i,0.01,top2_fock_mass,199,26194392311901119526677775,inconclusive,,1.9106029095176623e-07,0.03718331613991824,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.08007585291257416
B,0.05541184372850694,12,absolute_truncation_risk,20,True,0.06540796605986543,tail/c20/B/burst/-i/top4_fock_mass,-i,0.02,top4_fock_mass,199,26194378114080058409601910,inconclusive,,1.9106029095176623e-07,0.05541184372850694,burst,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.12082000084866332
B,0.07359758028195496,12,absolute_truncation_risk,20,True,0.2573442849761545,tail/c20/B/burst/-i/normalized_mean_photon,-i,0.25,normalized_mean_photon,199,26194382442734271185836765,inconclusive,,1.9106029095176623e-07,0.07359758028195496,burst,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.33094205631840046
