category,figure,panel,record_id,metric,method,family,value_json,lower_json,upper_json,unit,status,evidence_layer,source_ids_json,source_hashes_json,selector,metadata_json
ood_drift,Supplement S3,b,ood_drift_compound_range_extrapolation_ewma,logical_error_rate,ewma,compound_range_extrapolation,0.10277938842773438,0.10167429728963844,0.10388447956583031,probability,HELD_OUT_OOD_LANE_LOCAL,PROJECT_NATIVE_SIMULATION,"[""ood_report"",""ood_source"",""ood_code""]","{""ood_code"":""687f6fab601e305ce5e7ac58b682c7f5e227f931538ddf7da8b5e7f1941ac8c5"",""ood_report"":""ec6aa49e739afc33d2ac4ffcb47001df2d00e4bed581ba9e657fca456c347b28"",""ood_source"":""432bb9b48a6340c070c46005f3fd6bcb5cd7b4308ee8515415e287ab0092f09f""}",drift_lane.scenario_aggregates[compound_range_extrapolation].methods[ewma],"{""exceeds_parent_envelope"":{""abs_mu_p_max"":true,""abs_mu_q_max"":true,""abs_rho_max"":true,""outlier_scale_max"":true,""p_outlier_max"":true,""sigma_p_max"":true,""sigma_p_min"":true,""sigma_q_max"":true,""sigma_q_min"":false},""seed_clusters"":8}"
ood_drift,Supplement S3,b,ood_drift_compound_range_extrapolation_kalman,logical_error_rate,kalman,compound_range_extrapolation,0.1041412353515625,0.10184078701813545,0.10644168368498955,probability,HELD_OUT_OOD_LANE_LOCAL,PROJECT_NATIVE_SIMULATION,"[""ood_report"",""ood_source"",""ood_code""]","{""ood_code"":""687f6fab601e305ce5e7ac58b682c7f5e227f931538ddf7da8b5e7f1941ac8c5"",""ood_report"":""ec6aa49e739afc33d2ac4ffcb47001df2d00e4bed581ba9e657fca456c347b28"",""ood_source"":""432bb9b48a6340c070c46005f3fd6bcb5cd7b4308ee8515415e287ab0092f09f""}",drift_lane.scenario_aggregates[compound_range_extrapolation].methods[kalman],"{""exceeds_parent_envelope"":{""abs_mu_p_max"":true,""abs_mu_q_max"":true,""abs_rho_max"":true,""outlier_scale_max"":true,""p_outlier_max"":true,""sigma_p_max"":true,""sigma_p_min"":true,""sigma_q_max"":true,""sigma_q_min"":false},""seed_clusters"":8}"
ood_drift,Supplement S3,b,ood_drift_compound_range_extrapolation_oracle,logical_error_rate,oracle,compound_range_extrapolation,0.083953857421875,0.08254424366846376,0.08536347117528624,probability,HELD_OUT_OOD_LANE_LOCAL,PROJECT_NATIVE_SIMULATION,"[""ood_report"",""ood_source"",""ood_code""]","{""ood_code"":""687f6fab601e305ce5e7ac58b682c7f5e227f931538ddf7da8b5e7f1941ac8c5"",""ood_report"":""ec6aa49e739afc33d2ac4ffcb47001df2d00e4bed581ba9e657fca456c347b28"",""ood_source"":""432bb9b48a6340c070c46005f3fd6bcb5cd7b4308ee8515415e287ab0092f09f""}",drift_lane.scenario_aggregates[compound_range_extrapolation].methods[oracle],"{""exceeds_parent_envelope"":{""abs_mu_p_max"":true,""abs_mu_q_max"":true,""abs_rho_max"":true,""outlier_scale_max"":true,""p_outlier_max"":true,""sigma_p_max"":true,""sigma_p_min"":true,""sigma_q_max"":true,""sigma_q_min"":false},""seed_clusters"":8}"
ood_measurement,Supplement S3,c,ood_confusion_asymmetric_g_to_e_confusion,misclassification_rate,observed measurement path,asymmetric_g_to_e_confusion,0.08905792236328125,0.08756789436661969,0.09054795035994281,probability,HELD_OUT_OOD_LANE_LOCAL,PROJECT_NATIVE_SIMULATION,"[""ood_report"",""ood_source"",""ood_code""]","{""ood_code"":""687f6fab601e305ce5e7ac58b682c7f5e227f931538ddf7da8b5e7f1941ac8c5"",""ood_report"":""ec6aa49e739afc33d2ac4ffcb47001df2d00e4bed581ba9e657fca456c347b28"",""ood_source"":""432bb9b48a6340c070c46005f3fd6bcb5cd7b4308ee8515415e287ab0092f09f""}",measurement_confusion_lane.scenario_aggregates[asymmetric_g_to_e_confusion],"{""target_e_to_g"":0.03,""target_g_to_e"":0.15}"
ood_measurement,Supplement S3,c,ood_confusion_asymmetric_e_to_g_confusion,misclassification_rate,observed measurement path,asymmetric_e_to_g_confusion,0.11771392822265625,0.11646703336531032,0.11896082308000218,probability,HELD_OUT_OOD_LANE_LOCAL,PROJECT_NATIVE_SIMULATION,"[""ood_report"",""ood_source"",""ood_code""]","{""ood_code"":""687f6fab601e305ce5e7ac58b682c7f5e227f931538ddf7da8b5e7f1941ac8c5"",""ood_report"":""ec6aa49e739afc33d2ac4ffcb47001df2d00e4bed581ba9e657fca456c347b28"",""ood_source"":""432bb9b48a6340c070c46005f3fd6bcb5cd7b4308ee8515415e287ab0092f09f""}",measurement_confusion_lane.scenario_aggregates[asymmetric_e_to_g_confusion],"{""target_e_to_g"":0.18,""target_g_to_e"":0.04}"
ood_measurement,Supplement S3,c,ood_confusion_high_symmetric_confusion,misclassification_rate,observed measurement path,high_symmetric_confusion,0.1797637939453125,0.17902397010879587,0.18050361778182913,probability,HELD_OUT_OOD_LANE_LOCAL,PROJECT_NATIVE_SIMULATION,"[""ood_report"",""ood_source"",""ood_code""]","{""ood_code"":""687f6fab601e305ce5e7ac58b682c7f5e227f931538ddf7da8b5e7f1941ac8c5"",""ood_report"":""ec6aa49e739afc33d2ac4ffcb47001df2d00e4bed581ba9e657fca456c347b28"",""ood_source"":""432bb9b48a6340c070c46005f3fd6bcb5cd7b4308ee8515415e287ab0092f09f""}",measurement_confusion_lane.scenario_aggregates[high_symmetric_confusion],"{""target_e_to_g"":0.18,""target_g_to_e"":0.18}"
ood_leakage,Supplement S3,c,ood_leakage_0.003,unsafe_declared_available_fraction,leakage/reset FSM,intervention_rate,0.0015454292297363281,0.0014727762499060406,0.0016180822095666157,probability,HELD_OUT_OOD_LANE_LOCAL,PROJECT_NATIVE_SIMULATION,"[""ood_report"",""ood_source"",""ood_code""]","{""ood_code"":""687f6fab601e305ce5e7ac58b682c7f5e227f931538ddf7da8b5e7f1941ac8c5"",""ood_report"":""ec6aa49e739afc33d2ac4ffcb47001df2d00e4bed581ba9e657fca456c347b28"",""ood_source"":""432bb9b48a6340c070c46005f3fd6bcb5cd7b4308ee8515415e287ab0092f09f""}",leakage_rate_lane.rate_aggregates[0.003],"{""hidden_occupancy"":0.030599594116210938,""intervention_rate"":0.003,""p95_hidden_run"":31.349999999999994}"
ood_leakage,Supplement S3,c,ood_leakage_0.006,unsafe_declared_available_fraction,leakage/reset FSM,intervention_rate,0.0029740333557128906,0.0028642707073501823,0.003083796004075599,probability,HELD_OUT_OOD_LANE_LOCAL,PROJECT_NATIVE_SIMULATION,"[""ood_report"",""ood_source"",""ood_code""]","{""ood_code"":""687f6fab601e305ce5e7ac58b682c7f5e227f931538ddf7da8b5e7f1941ac8c5"",""ood_report"":""ec6aa49e739afc33d2ac4ffcb47001df2d00e4bed581ba9e657fca456c347b28"",""ood_source"":""432bb9b48a6340c070c46005f3fd6bcb5cd7b4308ee8515415e287ab0092f09f""}",leakage_rate_lane.rate_aggregates[0.006],"{""hidden_occupancy"":0.05960988998413086,""intervention_rate"":0.006,""p95_hidden_run"":31.462499999999977}"
ood_leakage,Supplement S3,c,ood_leakage_0.012,unsafe_declared_available_fraction,leakage/reset FSM,intervention_rate,0.005730628967285156,0.0056052016018484484,0.005856056332721864,probability,HELD_OUT_OOD_LANE_LOCAL,PROJECT_NATIVE_SIMULATION,"[""ood_report"",""ood_source"",""ood_code""]","{""ood_code"":""687f6fab601e305ce5e7ac58b682c7f5e227f931538ddf7da8b5e7f1941ac8c5"",""ood_report"":""ec6aa49e739afc33d2ac4ffcb47001df2d00e4bed581ba9e657fca456c347b28"",""ood_source"":""432bb9b48a6340c070c46005f3fd6bcb5cd7b4308ee8515415e287ab0092f09f""}",leakage_rate_lane.rate_aggregates[0.012],"{""hidden_occupancy"":0.11415386199951172,""intervention_rate"":0.012,""p95_hidden_run"":31.375}"
ood_communication,Supplement S3,d,ood_comm_reference_logical_error_rate,logical_error_rate,scheduler/transport abstraction,reference,0.019859375,0.018875,0.0211875,probability,SOFTWARE_TIMING_MODEL_NOT_BOARD,PROJECT_NATIVE_SIMULATION,"[""ood_report"",""ood_source"",""ood_code""]","{""ood_code"":""687f6fab601e305ce5e7ac58b682c7f5e227f931538ddf7da8b5e7f1941ac8c5"",""ood_report"":""ec6aa49e739afc33d2ac4ffcb47001df2d00e4bed581ba9e657fca456c347b28"",""ood_source"":""432bb9b48a6340c070c46005f3fd6bcb5cd7b4308ee8515415e287ab0092f09f""}",communication_lane.scenario_aggregates[reference].logical_error_rate,"{""event_totals"":{""commit_applied"":48,""fast_budget_violation"":4,""params_staged"":48,""slow_update_finished"":48,""slow_update_started"":48,""window_ready"":48},""target_hardware_measured"":false}"
ood_communication,Supplement S3,d,ood_comm_reference_end_to_end_control_availability,end_to_end_control_availability,scheduler/transport abstraction,reference,0.9489921875,0.94475,0.95375,probability,SOFTWARE_TIMING_MODEL_NOT_BOARD,PROJECT_NATIVE_SIMULATION,"[""ood_report"",""ood_source"",""ood_code""]","{""ood_code"":""687f6fab601e305ce5e7ac58b682c7f5e227f931538ddf7da8b5e7f1941ac8c5"",""ood_report"":""ec6aa49e739afc33d2ac4ffcb47001df2d00e4bed581ba9e657fca456c347b28"",""ood_source"":""432bb9b48a6340c070c46005f3fd6bcb5cd7b4308ee8515415e287ab0092f09f""}",communication_lane.scenario_aggregates[reference].end_to_end_control_availability,"{""event_totals"":{""commit_applied"":48,""fast_budget_violation"":4,""params_staged"":48,""slow_update_finished"":48,""slow_update_started"":48,""window_ready"":48},""target_hardware_measured"":false}"
ood_communication,Supplement S3,d,ood_comm_periodic_micro_outages_logical_error_rate,logical_error_rate,scheduler/transport abstraction,periodic_micro_outages,0.019859375,0.018875,0.0211875,probability,SOFTWARE_TIMING_MODEL_NOT_BOARD,PROJECT_NATIVE_SIMULATION,"[""ood_report"",""ood_source"",""ood_code""]","{""ood_code"":""687f6fab601e305ce5e7ac58b682c7f5e227f931538ddf7da8b5e7f1941ac8c5"",""ood_report"":""ec6aa49e739afc33d2ac4ffcb47001df2d00e4bed581ba9e657fca456c347b28"",""ood_source"":""432bb9b48a6340c070c46005f3fd6bcb5cd7b4308ee8515415e287ab0092f09f""}",communication_lane.scenario_aggregates[periodic_micro_outages].logical_error_rate,"{""event_totals"":{""commit_applied"":48,""communication_pause_ended"":80,""communication_pause_started"":80,""fast_budget_violation"":4,""params_staged"":48,""slow_update_finished"":48,""slow_update_started"":48,""window_ready"":48},""target_hardware_measured"":false}"
ood_communication,Supplement S3,d,ood_comm_periodic_micro_outages_end_to_end_control_availability,end_to_end_control_availability,scheduler/transport abstraction,periodic_micro_outages,0.9489921875,0.94475,0.95375,probability,SOFTWARE_TIMING_MODEL_NOT_BOARD,PROJECT_NATIVE_SIMULATION,"[""ood_report"",""ood_source"",""ood_code""]","{""ood_code"":""687f6fab601e305ce5e7ac58b682c7f5e227f931538ddf7da8b5e7f1941ac8c5"",""ood_report"":""ec6aa49e739afc33d2ac4ffcb47001df2d00e4bed581ba9e657fca456c347b28"",""ood_source"":""432bb9b48a6340c070c46005f3fd6bcb5cd7b4308ee8515415e287ab0092f09f""}",communication_lane.scenario_aggregates[periodic_micro_outages].end_to_end_control_availability,"{""event_totals"":{""commit_applied"":48,""communication_pause_ended"":80,""communication_pause_started"":80,""fast_budget_violation"":4,""params_staged"":48,""slow_update_finished"":48,""slow_update_started"":48,""window_ready"":48},""target_hardware_measured"":false}"
