calibrated_upper_bound,cluster_count,covered,dimension,equivalent,estimate,family,frozen_factor,multiplier_seed,power_primary,raw_radius,split,trial,trial_seed,true_distance
0.1257167916732136,384,True,16,False,0.0961227516266258,balanced_phase_pure,1.0,25087585140827437982295351,True,0.0295940400465878,calibration,12,24718650259353246949975351,0.08999999999999997
0.12451475287488042,384,True,16,False,0.09510863221394912,balanced_phase_pure,1.0,25087574973436451802225416,True,0.029406120660931297,calibration,13,24718640091962260769905416,0.08999999999999997
0.12375058483931829,384,True,16,False,0.09535518298161993,balanced_phase_pure,1.0,25087586765032760774624128,True,0.028395401857698357,calibration,14,24718651883558569742304128,0.08999999999999997
0.12709188276358988,384,True,16,False,0.09665439308802781,balanced_phase_pure,1.0,25087579679602717046972696,True,0.03043748967556206,calibration,15,24718644798128526014652696,0.08999999999999997
0.12701494870629376,384,True,16,False,0.0970169012590627,balanced_phase_pure,1.0,25087578780040269381855392,True,0.02999804744723107,calibration,16,24718643898566078349535392,0.08999999999999997
0.12583295971373096,384,True,16,False,0.09575418210971698,balanced_phase_pure,1.0,25087576611889895470381128,True,0.030078777604013972,calibration,17,24718641730415704438061128,0.08999999999999997
0.1244603966589312,384,True,16,False,0.09593386115174335,balanced_phase_pure,1.0,25087584321706959127401260,True,0.02852653550718785,calibration,18,24718649440232768095081260,0.08999999999999997
0.12369405790262003,384,True,16,False,0.09522683000523843,balanced_phase_pure,1.0,25087585379754641914498103,True,0.028467227897381597,calibration,19,24718650498280450882178103,0.08999999999999997
0.12467878452986436,384,True,16,False,0.0951915163420767,balanced_phase_pure,1.0,25087579342346221886866801,True,0.029487268187787664,calibration,20,24718644460872030854546801,0.08999999999999997
0.12454933380877034,384,True,16,False,0.09537596908823437,balanced_phase_pure,1.0,25087589159714217200691483,True,0.029173364720535964,calibration,21,24718654278240026168371483,0.08999999999999997
0.1263056262333131,384,True,16,False,0.09477756567370174,balanced_phase_pure,1.0,25087585509379412859414173,True,0.03152806055961137,calibration,22,24718650627905221827094173,0.08999999999999997
0.12771365152555836,384,True,16,False,0.09631008115747558,balanced_phase_pure,1.0,25087584717532472553175484,True,0.031403570368082764,calibration,23,24718649836058281520855484,0.08999999999999997
0.125473871139596,384,True,16,False,0.09677232221009266,balanced_phase_pure,1.0,25087585745685570576041457,True,0.02870154892950334,calibration,24,24718650864211379543721457,0.08999999999999997
0.1254607564965095,384,True,16,False,0.09599618438213155,balanced_phase_pure,1.0,25087576658752188742088305,True,0.02946457211437797,calibration,25,24718641777277997709768305,0.08999999999999997
0.12732725891931987,384,True,16,False,0.0951748418514958,balanced_phase_pure,1.0,25087578225924559066780841,True,0.03215241706782407,calibration,26,24718643344450368034460841,0.08999999999999997
0.12646445644592738,384,True,16,False,0.09557685492955748,balanced_phase_pure,1.0,25087579665910379326202523,True,0.030887601516369906,calibration,27,24718644784436188293882523,0.08999999999999997
0.12299277057606436,384,True,16,False,0.09571541012812575,balanced_phase_pure,1.0,25087582048008715605763192,True,0.02727736044793861,calibration,28,24718647166534524573443192,0.08999999999999997
0.125755710038238,384,True,16,False,0.09635793692769742,balanced_phase_pure,1.0,25087585062986598728700720,True,0.02939777311054056,calibration,29,24718650181512407696380720,0.08999999999999997
0.1242509895826826,384,True,16,False,0.09518028270669034,balanced_phase_pure,1.0,25087588743054472804755810,True,0.029070706875992267,calibration,30,24718653861580281772435810,0.08999999999999997
0.12376046358966153,384,True,16,False,0.09479864991216963,balanced_phase_pure,1.0,25087574743583455427958037,True,0.028961813677491902,calibration,31,24718639862109264395638037,0.08999999999999997
