category,task_id,contract_id,implementation_sha256,status,path,sha256,all_required_gates_passed,stored_implementation_sha256,live_implementation_sha256,implementation_hash_matches,lane_id,cutoff,noise_profile,mode,cycle,time_us,state_label,survival,leakage,conditional_bloch_x,conditional_bloch_y,conditional_bloch_z,rho00_real,rho00_imag,rho01_real,rho01_imag,rho10_real,rho10_imag,rho11_real,rho11_imag,ptm_row,ptm_column,value,pair_sum_linearity_residual,minimum_choi_eigenvalue,minimum_survival,maximum_survival,mean_leakage,survival_spread,off_diagonal_pauli_norm,coherent_rotation_norm,nonunital_code_flow_norm,state_dependent_survival_norm,passed_physicality,axis,definition,truncated_signed_area_cycles,truncated_signed_area_us,e_fold_crossing_cycles,e_fold_crossing_us,e_fold_status,horizon_cycles,horizon_us,final_normalized_signal,minimum_normalized_signal,maximum_normalized_signal,revival_step_count,negative_point_count,qec_on_area_cycles,qec_off_area_cycles,qec_on_minus_off_area_cycles,qec_on_to_off_area_ratio,qec_on_e_fold_cycles,qec_off_e_fold_cycles,lower_cutoff,higher_cutoff,terminal_registered_pair,final_ptm_frobenius_difference,final_mean_leakage_absolute_difference,used_as_infinite_cutoff_convergence_claim,gate,passed
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,3,30.0,,,,,,,,,,,,,,,X,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,3,30.0,,,,,,,,,,,,,,,X,Z,0.0004169784873263671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,3,30.0,,,,,,,,,,,,,,,Y,I,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,3,30.0,,,,,,,,,,,,,,,Y,X,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,3,30.0,,,,,,,,,,,,,,,Y,Y,0.7135161596033425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,3,30.0,,,,,,,,,,,,,,,Y,Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,3,30.0,,,,,,,,,,,,,,,Z,I,-0.0036048117402677216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,3,30.0,,,,,,,,,,,,,,,Z,X,0.00041697848732621945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,3,30.0,,,,,,,,,,,,,,,Z,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,3,30.0,,,,,,,,,,,,,,,Z,Z,0.7138936736224815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,3,30.0,,,,,,,,,,,,,,,,,,3.5335810495844585e-16,1.2513187126242622e-05,0.7108734335234086,0.7187746342427292,0.2851759661169311,0.007901200719320656,0.0005896966319946617,1.0441728167613778e-16,0.005099136410722447,0.0055857191850546975,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,x_plus,0.6458952134151497,0.35410478658485034,0.9977467475734544,0.0,0.0002487408167907318,0.32302793695904786,0.0,0.3222199242291139,0.0,0.3222199242291139,0.0,0.32286727645610175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,x_minus,0.6487541756271836,0.3512458243728164,-0.9956489469304667,0.0,-0.002545715890370029,0.3235513159066728,0.0,-0.32296570588997425,0.0,-0.3229657058899742,0.0,0.32520285972051083,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,y_plus,0.6473246945211666,0.3526753054788334,-0.0011520982702688469,0.9944079932967939,-0.001151573023175556,0.32328962643286036,-1.120094494004568e-17,-0.0003728908304300808,-0.3218524252451267,-0.000372890830430065,0.32185242524512664,0.3240350680883063,-1.4318544232162636e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,y_minus,0.6473246945211666,0.3526753054788334,-0.0011520982702688469,-0.9944079932967939,-0.001151573023175556,0.32328962643286036,1.120094494004568e-17,-0.0003728908304300808,0.3218524252451267,-0.000372890830430065,-0.32185242524512664,0.3240350680883063,1.4318544232162636e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,z_plus,0.6458958651224006,0.3541041348775994,0.00024821415678452993,0.0,0.9977449878247968,0.6451676136025184,0.0,8.016024876598109e-05,0.0,8.016024876599006e-05,0.0,0.0007282515198822276,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,z_minus,0.6487535239199328,0.3512464760800672,-0.0025462425379536103,0.0,-0.9956481492241527,0.0014116392632022993,0.0,-0.0008259419096261107,0.0,-0.0008259419096261273,0.0,0.6473418846567305,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,I,I,0.6473246945211666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,I,X,-0.001429481106017011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,I,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,I,Z,-0.001428829398766096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,X,I,-0.000745781660860197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,X,X,0.6451856301190881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,X,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,X,Z,0.0009061021583921045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,Y,I,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,Y,X,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,Y,Y,0.6437048504902534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,Y,Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,Z,I,-0.0007454416554459886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,Z,X,0.0009061021583920692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,Z,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,Z,Z,0.6451848037380822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,4,40.0,,,,,,,,,,,,,,,,,,1.8097701939065722e-16,5.4494844075139716e-05,0.6458952134151497,0.6487541756271836,0.3526753054788333,0.0028589622120339664,0.0012814219612936235,2.4992682691939e-17,0.0010544541466320145,0.0020211307932041164,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,x_plus,0.5923983854567213,0.4076016145432787,0.9945428134914501,0.0,0.007906299040580917,0.29854103212164973,0.0,0.29458277848996,0.0,0.29458277848996006,0.0,0.29385735333507157,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,x_minus,0.5882311286089361,0.4117688713910639,-0.9910371667275476,0.0,0.0025842520098045205,0.29487563304263664,0.0,-0.29147945553877386,0.0,-0.2914794555387739,0.0,0.2933554955662994,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,y_plus,0.5903147570328288,0.40968524296717124,0.005257064835690219,0.9869328764009128,0.005254668114768501,0.29670833258214324,2.0796387365914296e-17,0.0015516614755931473,-0.2913005205701579,0.0015516614755931519,0.29130052057015776,0.2936064244506855,-3.046070111315737e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,y_minus,0.5903147570328288,0.40968524296717124,0.005257064835690219,-0.9869328764009128,0.005254668114768501,0.29670833258214324,-2.0796387365914296e-17,0.0015516614755931473,0.2913005205701579,0.0015516614755931519,-0.29130052057015776,0.2936064244506855,3.046070111315737e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,z_plus,0.5923974355205891,0.4076025644794109,0.007908700013513195,0.0,0.9945395847974262,0.5907800675391479,0.0,0.002342546803153428,0.0,0.002342546803153437,0.0,0.0016173679814411909,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,z_minus,0.5882320785450684,0.4117679214549316,0.0025866530431816873,0.0,-0.9910355190704329,0.0026365976251384463,0.0,0.0007607761480328271,0.0,0.0007607761480328635,0.0,0.58559548091993,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,I,I,0.5903147570328287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,I,X,0.0020836284238926195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,I,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,I,Z,0.0020826784877603366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,X,I,0.0031033229511862608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,X,X,0.5860622340287339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,X,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,X,Z,0.0015817706551205873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,Y,I,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,Y,X,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,Y,Y,0.5826010411403156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,Y,Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,Z,I,0.0031019081314576646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,Z,X,0.001581770655120468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,Z,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,Z,Z,0.5860607914262491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,5,50.0,,,,,,,,,,,,,,,,,,1.2371540197160004e-16,0.00015166299414616415,0.5882311286089361,0.5923983854567213,0.40968524296717135,0.0041672568477851835,0.002236961513035226,8.433113791758558e-17,0.004387761091418103,0.0029460239463101664,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,x_plus,0.548616248719487,0.451383751280513,0.9887149291011863,0.0,0.018074723419736233,0.27926616783933245,0.0,0.2712125377282231,0.0,0.2712125377282232,0.0,0.2693500808801545,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,x_minus,0.5361093233689329,0.4638906766310671,-0.9836782861682705,0.0,0.009593228867420362,0.27062617140298445,0.0,-0.26367955020519146,0.0,-0.2636795502051915,0.0,0.2654831519659484,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,y_plus,0.54236278604421,0.45763721395579005,0.01388920426855738,0.9744047895576977,0.013882872114115518,0.27494616962115853,-5.646107470831339e-19,0.003766493761515947,-0.2642404481996676,0.003766493761515967,0.2642404481996675,0.26741661642305137,-1.4156962588838942e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,y_minus,0.54236278604421,0.45763721395579005,0.01388920426855738,-0.9744047895576977,0.013882872114115518,0.27494616962115853,5.646107470831339e-19,0.003766493761515947,0.2642404481996676,0.003766493761515967,-0.2642404481996675,0.26741661642305137,1.4156962588838942e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,z_plus,0.5486133977360405,0.45138660226395955,0.018081077358004263,0.0,0.98870983976953,0.5455164311535292,0.0,0.004959760642051463,0.0,0.0049597606420514456,0.0,0.003096966582511248,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,z_minus,0.5361121743523793,0.46388782564762066,0.009599583833696206,0.0,-0.9836754011636695,0.004375908088787689,0.0,0.002573226880980412,0.0,0.0025732268809804102,0.0,0.5317362662635916,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,I,I,0.54236278604421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,I,X,0.006253462675277044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,I,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,I,Z,0.006250611691830554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,X,I,0.007532987523031815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,X,X,0.5348920879334147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,X,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,X,Z,0.002386533761071043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,Y,I,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,Y,X,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,Y,Y,0.528480896399335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,Y,Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,Z,I,0.007529553198107053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,Z,X,0.0023865337610709525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,Z,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,Z,Z,0.5348899113729109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,6,60.0,,,,,,,,,,,,,,,,,,2.394955235261223e-16,0.0003368392180487929,0.5361093233689329,0.548616248719487,0.45763721395579005,0.012506925350554088,0.0033750684119678766,6.409166481736504e-17,0.010650824962662616,0.008841716007265328,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,x_plus,0.5130750100933552,0.4869249899066448,0.9795594342563066,0.0,0.030168430240516225,0.26427683887175435,0.0,0.25129373330904786,0.0,0.2512937333090479,0.0,0.2487981712216008,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,x_minus,0.49142450802701665,0.5085754919729834,-0.9728809538065963,0.0,0.018314287658103067,0.2502122989146326,0.0,-0.23904877204663066,0.0,-0.23904877204663066,0.0,0.24121220911238403,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,y_plus,0.502249759060186,0.497750240939814,0.024380223268459587,0.9557299708571144,0.024369108208441223,0.2572445688931936,-1.4038224662245196e-17,0.006122480631208688,-0.24000757379479215,0.0061224806312086795,0.24000757379479215,0.24500519016699238,9.70988972111438e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,y_minus,0.502249759060186,0.497750240939814,0.024380223268459587,-0.9557299708571144,0.024369108208441223,0.2572445688931936,1.4038224662245196e-17,0.006122480631208688,0.24000757379479215,0.0061224806312086795,-0.24000757379479215,0.24500519016699238,-9.70988972111438e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,z_plus,0.5130700748098009,0.48692992519019906,0.030179601084920172,0.0,0.9795522180475486,0.5078245023017816,0.0,0.0077421250931849735,0.0,0.007742125093184969,0.0,0.005245572508019334,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,z_minus,0.49142944331057115,0.5085705566894289,0.01832546352493031,0.0,-0.9728765316147592,0.006664635484605393,0.0,0.004502836169232329,0.0,0.00450283616923235,0.0,0.48476480782596576,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,I,I,0.5022497590601859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,I,X,0.010825251033169267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,I,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,I,Z,0.010820315749614867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,X,I,0.01224496126241731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,X,X,0.4903425053556786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,X,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,X,Z,0.0032392889239526313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,Y,I,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,Y,X,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,Y,Y,0.4800151475895843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,Y,Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,Z,I,0.012239378726201039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,Z,X,0.003239288923952491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,Z,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_off,12,high,qec_off,7,70.0,,,,,,,,,,,,,,,Z,Z,0.49033955106756133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
