record_id,split,seed,as_of_cycle,future_start_cycle,future_end_cycle_exclusive,offline_regime_label,candidate_failures,oracle_failures,oracle_trials,fallback_score,offline_fallback_required,update_cost,source_bank_action,scope,prediction_mean_q,offline_future_target_mean_q,uncertainty_se_mean_q,prediction_mean_p,offline_future_target_mean_p,uncertainty_se_mean_p,prediction_sigma_q,offline_future_target_sigma_q,uncertainty_se_sigma_q,prediction_sigma_p,offline_future_target_sigma_p,uncertainty_se_sigma_p,prediction_rho_qp,offline_future_target_rho_qp,uncertainty_se_rho_qp,prediction_tail_rate,offline_future_target_tail_rate,uncertainty_se_tail_rate,prediction_x_e_rate,offline_future_target_x_e_rate,uncertainty_se_x_e_rate,prediction_z_e_rate,offline_future_target_z_e_rate,uncertainty_se_z_e_rate,prediction_leakage_rate,offline_future_target_leakage_rate,uncertainty_se_leakage_rate,regime_p_normal,regime_p_burst,regime_p_leakage,regime_p_calibration_shift
seed20261347-asof1535,evaluation,20261347,1535,1536,1568,calibration_shift,3,2,32,1.0,0,0.05022803718579925,hold_active,offline_future_aligned_calibration_record,0.006571275350155004,-0.0902611245090279,0.0649358256543322,0.05923370382814186,0.19779799006136445,0.05454990763706038,0.5040000988460523,0.4093997049554902,0.04064435057002768,0.47234062610308686,0.698551538622271,0.027304311310074363,0.0014003319651052684,0.2700568657492995,0.09093453529680699,0.16015625,0.1875,0.030975040413743528,0.34375,0.21875,0.04523346788837681,0.31640625,0.5625,0.04461718229681257,0.00390625,0.0,0.003935207030885427,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1567,evaluation,20261347,1567,1568,1600,normal,2,6,32,1.0,0,0.05017320416131537,hold_active,offline_future_aligned_calibration_record,-0.013415492127257345,0.1775868768521638,0.07624850107331695,0.06004927862619924,0.1839625362293904,0.072837679713151,0.5188478980986471,0.5628456442982198,0.035453403507507184,0.5103188864772724,0.5527570636512089,0.030489034038402255,0.010207966793935421,-0.02131003075307045,0.10287053948049575,0.1796875,0.34375,0.03120734315812685,0.3359375,0.28125,0.04326209140204166,0.34375,0.4375,0.045303733073630316,0.00390625,0.0,0.0049148718118652785,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1599,evaluation,20261347,1599,1600,1632,normal,4,5,32,1.0,0,0.05013085357689692,hold_active,offline_future_aligned_calibration_record,0.015082858802299093,0.2643164815708856,0.0766992639462784,0.05261385880077296,0.0191294618965272,0.06747030808157671,0.5331409536570927,0.43149432939191407,0.03647143341720888,0.5248096162028281,0.5157042241206929,0.030248199592625938,-0.013296497806862703,-0.1942707717514463,0.10637060743822961,0.21484375,0.21875,0.03125,0.328125,0.46875,0.04336920514551909,0.36328125,0.3125,0.04932964170726629,0.00390625,0.0,0.003875968992248062,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1631,evaluation,20261347,1631,1632,1664,leakage,6,6,21,1.0,1,0.05028586148773278,hold_active,offline_future_aligned_calibration_record,0.07970100420150872,-0.10930558770799714,0.070397035797998,0.0610645865565429,0.27540543172248855,0.06827834893777851,0.5045610908588272,0.6150533036000743,0.03906413419860596,0.5066834892112596,0.855279579344208,0.033042811213938435,-0.08278804484006894,-0.21343629821173446,0.1052592493546518,0.19921875,0.28125,0.03332758354369609,0.34375,0.34375,0.035679338401831316,0.36328125,0.125,0.047131999473276724,0.00390625,0.34375,0.0039057655639591813,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1663,evaluation,20261347,1663,1664,1696,normal,5,5,32,0.953125,0,0.050291044510647614,hold_active,offline_future_aligned_calibration_record,0.04299661169128299,-0.5402376664317908,0.06018029984373387,0.09249109565757463,-0.24525092974761709,0.06908353965126628,0.5319034548471926,0.3211907982116187,0.03095693917347607,0.5504840594423673,0.4157613200549648,0.02940703298339285,-0.1634488579444127,-0.26788037492669475,0.10450461268608464,0.22265625,0.15625,0.029006079960866474,0.34765625,0.375,0.03131429929711986,0.34765625,0.5,0.053262744636360486,0.046875,0.0,0.019635988385915366,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1695,evaluation,20261347,1695,1696,1728,normal,3,3,32,0.9765625,0,0.050394789589833705,hold_active,offline_future_aligned_calibration_record,-0.0671227225017268,-0.35573732061382213,0.09505481278738126,0.08368269375643811,-0.3910953822840686,0.07465348509769824,0.5651913488784363,0.5507641331691417,0.034087218678794516,0.5562687032714603,0.5705711665482022,0.036674382628538324,-0.018634468810390225,-0.14474445031734653,0.14475493428363048,0.21875,0.28125,0.02938863925253785,0.34375,0.65625,0.03850179645009261,0.37109375,0.09375,0.050728422267439593,0.046875,0.0,0.02779508989757787,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1727,evaluation,20261347,1727,1728,1760,normal,3,3,32,1.0,0,0.05017286652383313,hold_active,offline_future_aligned_calibration_record,-0.12495899215274031,0.1302236923634139,0.09507542041820888,0.055630290371073476,-0.19125806086991015,0.100578610562938,0.5526217737666181,0.222655700461814,0.029530037114803627,0.5892943506586794,0.4171983245543653,0.03488775485645308,-0.010318041930435689,-0.32625549355346445,0.14392090494183493,0.21875,0.0625,0.03273843377008495,0.37109375,0.03125,0.035364894264973676,0.33984375,0.59375,0.04625239990763328,0.04296875,0.0,0.028543065010001336,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1759,evaluation,20261347,1759,1760,1792,leakage,1,1,28,1.0,1,0.050336157086680114,hold_active,offline_future_aligned_calibration_record,-0.06239899039689023,0.0017796367672726632,0.10472833864578837,-0.025801527940024327,0.12490597237810497,0.1097175793618926,0.5194464318298183,0.6685128326732985,0.03639498248916335,0.5957897204710564,0.46661080172900504,0.043690079786784956,-0.13423497986453994,-0.10495681011190097,0.11404524415186185,0.203125,0.15625,0.03386042610402562,0.32421875,0.28125,0.041872108430129625,0.390625,0.3125,0.05757339369040283,0.04296875,0.125,0.022528232307291812,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1791,evaluation,20261347,1791,1792,1824,calibration_shift,6,5,32,1.0,0,0.05017815133515673,hold_active,offline_future_aligned_calibration_record,-0.05681708800830365,-0.1892670102308418,0.11055321967821657,-0.05662313016530196,-0.40752025256086355,0.06971117404377244,0.5467921317067763,0.7783554310489873,0.03949374362720229,0.5840660359417048,0.45381904203687917,0.03393030769539764,-0.08147772935519222,0.28311055374412575,0.10670540671183261,0.2109375,0.3125,0.027248085471342907,0.33203125,0.5,0.0483558118317306,0.3671875,0.34375,0.05392260218971003,0.05859375,0.0,0.024224837124657977,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1823,evaluation,20261347,1823,1824,1856,leakage,8,7,24,1.0,1,0.05021550180043473,hold_active,offline_future_aligned_calibration_record,-0.05668810294307036,-0.6527545569561478,0.11635824944904558,-0.12900351746058125,-0.17206099904335193,0.06937959810516973,0.5900447217607889,0.8420269545678971,0.04752106116381108,0.5637012658991553,0.5742352838466986,0.042335702250154074,-0.05757079075091609,-0.24156520199209772,0.11261446412012786,0.2265625,0.46875,0.03350487800009423,0.3671875,0.34375,0.04394475273838823,0.33984375,0.3125,0.05640035110247541,0.05859375,0.25,0.02952437299199487,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1855,evaluation,20261347,1855,1856,1888,burst,6,7,32,1.0,0,0.050152000817528984,hold_active,offline_future_aligned_calibration_record,-0.10873352229107347,-0.3448536984219548,0.12300025184752159,-0.16951720844030072,-0.1700105359216424,0.07242885364200423,0.6189966110226135,0.7476018972500182,0.059064651630080504,0.5544388439817484,0.5875865109392685,0.045391885779304995,-0.042869072392019585,0.1810800758057992,0.09559811653298363,0.2421875,0.34375,0.03515883340375847,0.375,0.625,0.05525244418409834,0.32421875,0.28125,0.052744133980897244,0.08984375,0.0,0.03467740997015253,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1887,evaluation,20261347,1887,1888,1920,normal,1,1,32,1.0,0,0.050170388223154345,hold_active,offline_future_aligned_calibration_record,-0.20500608414129107,-0.4270049413868381,0.09009541922115885,-0.1958200135829431,-0.07771088090227751,0.06391977202822641,0.6321970655332062,0.3728294032415022,0.04791869500486829,0.5583655335302943,0.49032228670323746,0.041267367821049485,0.027167365659366054,0.00041779749434451907,0.10992191307830686,0.2578125,0.125,0.034095601909773725,0.39453125,0.25,0.050026828894614066,0.3203125,0.4375,0.05047563901293251,0.08984375,0.0,0.03844297284684581,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1919,evaluation,20261347,1919,1920,1952,leakage,6,7,27,1.0,1,0.05023585985295542,hold_active,offline_future_aligned_calibration_record,-0.2696191539267766,0.4050389150060971,0.11124280960083881,-0.19066175060851887,0.16807530376986057,0.06023374965232533,0.6016726904310451,0.5671270508906385,0.05791862157354089,0.5204835286254617,0.5681102742000157,0.03304560689733568,0.060116776550802595,0.18997855905061073,0.12131642936155951,0.23828125,0.25,0.03647971013129535,0.3828125,0.34375,0.05040890444376542,0.359375,0.34375,0.047339944110471335,0.046875,0.15625,0.027065251501010176,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1951,evaluation,20261347,1951,1952,1984,normal,5,5,32,1.0,0,0.05035558945232564,hold_active,offline_future_aligned_calibration_record,-0.11227857495635507,-0.12977759927386945,0.10824878055492758,-0.1436131762134103,0.08529693800247973,0.07817718140104075,0.6499873277826311,0.5171911608032548,0.05812180125384202,0.5505239221393312,0.42595689590875224,0.028582468742554382,0.11461983213895263,0.1905353485856342,0.15826137516338545,0.25,0.1875,0.03533984489111423,0.37890625,0.46875,0.05423387542899381,0.33984375,0.21875,0.043224460085150594,0.06640625,0.0,0.0274872420801515,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1983,evaluation,20261347,1983,1984,2016,burst,10,10,31,1.0,0,0.050257303977985744,hold_active,offline_future_aligned_calibration_record,-0.07633870307165203,0.9242330361213866,0.09750432547886416,-0.08116668186443077,0.07603314221342727,0.07040006454310527,0.6358970927644617,1.0968552001666494,0.050369181342306515,0.5299948426926648,0.6901706796958987,0.024355006810647725,0.19819171469671304,-0.050784683715292545,0.1464124181681139,0.23828125,0.53125,0.03131097566773709,0.35546875,0.65625,0.04852522617819351,0.35546875,0.28125,0.039530490796393834,0.06640625,0.03125,0.030421086915215757,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof2015,evaluation,20261347,2015,2016,2048,leakage,2,1,13,1.0,1,0.050312682333217174,hold_active,offline_future_aligned_calibration_record,-0.18389779884609214,-1.024590461086695,0.12274334110112595,-0.048398779254969604,0.19430344132630029,0.07891068691330028,0.7242751990499637,0.9108930658051173,0.04629144403128799,0.5616105533165527,0.7388462132619962,0.028950862486841852,0.2704260837719452,-0.024833261473527886,0.1666515974061547,0.296875,0.53125,0.0384136257837839,0.43359375,0.1875,0.04384992092443246,0.31640625,0.25,0.029177792042700962,0.0703125,0.59375,0.027257181092718748,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261348-asof255,evaluation,20261348,255,256,288,calibration_shift,2,2,32,0.9296875,0,0.05,hold_active,offline_future_aligned_calibration_record,0.1641898753519766,0.40691566624051667,0.0842719123434771,0.02961274491567556,0.2333902889653321,0.07671271845111013,0.4351799796019367,0.45904623178480236,0.030235828792948175,0.462127479927173,0.5434512929920827,0.028253045890087307,-0.1752163730055414,0.35231947190730156,0.1558202073926957,0.14453125,0.21875,0.03390415399750363,0.30859375,0.4375,0.050936024055936883,0.32421875,0.125,0.031388234376681104,0.02734375,0.0,0.016307516998838145,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261348-asof287,evaluation,20261348,287,288,320,burst,3,2,32,0.9296875,0,0.05027522206269268,hold_active,offline_future_aligned_calibration_record,0.20605056770487917,-0.17390642748848073,0.07099538700497987,0.05559800096460421,0.06805057509766077,0.07709294505049011,0.4302212788277226,0.4728810992657211,0.040900007496079756,0.4857377754310952,0.5293059892949147,0.03458719582566925,-0.08751783886417917,0.02792498817943867,0.14605266732694427,0.16015625,0.15625,0.029516168358519248,0.3359375,0.4375,0.04906625958702285,0.30078125,0.1875,0.043213908686638935,0.02734375,0.0,0.016672986966606823,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261348-asof319,evaluation,20261348,319,320,352,normal,2,1,32,0.9375,0,0.05022276947290327,hold_active,offline_future_aligned_calibration_record,0.20533558006099706,0.07720252263023308,0.07120032045134575,0.10695230711988923,0.20341760551424293,0.08666938386180269,0.4522678831514554,0.5142692293802436,0.04146753759647492,0.4911597691025952,0.3226419812332268,0.04128907745822211,-0.15303323272304842,-0.3769739060805014,0.15934103411030448,0.17578125,0.125,0.03582314144612228,0.37109375,0.375,0.05231413791020479,0.2890625,0.3125,0.046861919212805164,0.02734375,0.0,0.016501301143953373,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261348-asof351,evaluation,20261348,351,352,384,normal,1,0,32,0.9765625,0,0.050163626495173766,hold_active,offline_future_aligned_calibration_record,0.19596155026841489,-0.10148960717261213,0.08773038165432917,0.11416194226963738,0.11651812636738512,0.0792049424465066,0.48148448230168145,0.3878571486618613,0.04146403531072532,0.4840575569696383,0.3326296330224542,0.03965646336767235,-0.17126746626885903,0.5026482839394038,0.12931972416276624,0.171875,0.03125,0.03957302179091753,0.38671875,0.3125,0.04637823322031979,0.2890625,0.125,0.039241128036249046,0.0234375,0.0,0.01952029935448924,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261348-asof383,evaluation,20261348,383,384,416,normal,0,0,32,0.921875,0,0.050460693428341946,hold_active,offline_future_aligned_calibration_record,0.14561139753189978,0.12900529156538076,0.07074507691667636,0.12292126152965532,-0.013843577435149523,0.05016680251437119,0.47360710426751074,0.4604003149105993,0.04332078790213542,0.4352866598508063,0.4502838469992673,0.027050587226572803,0.01555827403175019,0.9499999999999997,0.0865283875713275,0.13671875,0.0625,0.033152936800560896,0.37890625,0.25,0.047767973943413894,0.25,0.25,0.0339536776347601,0.0234375,0.0,0.016606462825740402,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261348-asof415,evaluation,20261348,415,416,448,normal,2,2,32,0.90625,0,0.0503386305106141,hold_active,offline_future_aligned_calibration_record,0.10217924262319156,-0.47173456721949836,0.0903539331967081,0.11645827159386957,0.24989418080366543,0.06311921220321673,0.4663040339830277,0.5066724856692006,0.02864654846225445,0.4320823518770474,0.6325765328782273,0.025114430771096537,0.16376559255841808,0.05680131491659192,0.13814647833067428,0.11328125,0.375,0.030063886384335638,0.33984375,0.34375,0.04426976477778615,0.24609375,0.375,0.036892902502082076,0.0234375,0.0,0.014914067071533366,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261348-asof447,evaluation,20261348,447,448,480,burst,1,0,32,0.921875,0,0.05040529749316936,hold_active,offline_future_aligned_calibration_record,0.004741217452202795,-0.1928039923875109,0.09197482542001861,0.1439719789054419,-0.3068223514766222,0.06995507935584575,0.5108697157534577,0.5906795266031467,0.031143084538411175,0.46116112876870974,0.8220837150642415,0.03341196906562801,0.13369961416578063,0.037689135380964786,0.12706298901246996,0.15625,0.375,0.03034934719372487,0.3515625,0.40625,0.03718674830826561,0.23828125,0.46875,0.028723343521993565,0.0078125,0.0,0.00799256163640023,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261348-asof479,evaluation,20261348,479,480,512,burst,3,3,32,0.9921875,0,0.05030840769158393,hold_active,offline_future_aligned_calibration_record,-0.06978088218869383,0.31533362626842765,0.08311129257463079,0.14152735780670445,-0.21694222546252373,0.07521731113640358,0.5166415853526025,0.49886270114883785,0.04279912755917872,0.5087479358305312,0.37915030378284054,0.04570316925071715,0.22145603007950157,0.13759963859785582,0.11829793314953925,0.1796875,0.1875,0.04356557680212859,0.33984375,0.34375,0.050621181002364436,0.26171875,0.375,0.041100239570245625,0.0078125,0.0,0.007746340651932612,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261348-asof511,evaluation,20261348,511,512,544,calibration_shift,3,2,32,1.0,0,0.050348921803104504,hold_active,offline_future_aligned_calibration_record,0.010189647057675222,-0.16412087291772548,0.09799964694127541,0.0667423576585977,0.3181077946175739,0.0920357586893881,0.5564010815855162,0.4914372594077752,0.03901901362276267,0.5145190483143068,0.6926429683335977,0.04217455377348315,0.18003598831517398,-0.21320912212206908,0.1465255654787801,0.19140625,0.25,0.04009497825660041,0.36328125,0.25,0.03178790524930652,0.27734375,0.59375,0.03231914189348948,0.0,0.0,0.003875968992248062,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
